,links,names,ratings,price for one,crusine
712,https://www.zomato.com/bangalore/top-ace-koramangala-5th-block-bangalore/order,Top Ace,-,₹100 for one,"Rolls, Continental, Chinese, Fast Food, Beverages, Street Food"
713,https://www.zomato.com/bangalore/1992-chats-space-rajajinagar-bangalore/order,1992 Chats - Space,3.5,₹100 for one,"Sandwich, Fast Food"
714,https://www.zomato.com/bangalore/hangyo-malleshwaram-bangalore/order,Hangyo,4.5,₹100 for one,"Desserts, Ice Cream"
715,https://www.zomato.com/bangalore/the-langford-cafe-langford-town-bangalore/order,The Langford Cafe,-,₹100 for one,"Cafe, Beverages, Fast Food, Desserts, Wraps"
716,https://www.zomato.com/bangalore/keto-pizzeria-1-indiranagar-bangalore/order,Keto Pizzeria ,3.1,₹100 for one,"Pizza, Fast Food, Italian"
717,https://www.zomato.com/bangalore/caraway-kitchen-conrad-bengaluru-ulsoor/order,Caraway Kitchen - Conrad Bengaluru,-,₹100 for one,"Asian, Continental, North Indian, Italian"
718,https://www.zomato.com/bangalore/atlas-world-cafe-vividus-hotel-race-course-road-bangalore/order,Atlas World Cafe - Vividus Hotel,-,₹100 for one,"Continental, North Indian, South Indian, Italian, Salad, Kebab, Beverages, Desserts"
719,https://www.zomato.com/bangalore/om-ganesh-fruit-juice-center-rt-nagar-bangalore/order,Om Ganesh Fruit Juice Center,New,₹100 for one,"Juices, Beverages, Ice Cream"
720,https://www.zomato.com/bangalore/shree-manjunatha-vegetarian-frazer-town-bangalore/order,Shree Manjunatha Vegetarian,New,₹100 for one,"South Indian, Chinese, Street Food"
721,https://www.zomato.com/bangalore/new-bangalore-dum-biriyani-majestic-bangalore/order,New Bangalore Dum Biriyani,New,₹100 for one,"South Indian, North Indian, Chinese, Biryani"
722,https://www.zomato.com/bangalore/wats-ur-scoop-indiranagar-bangalore/order,Wats Ur Scoop?,3.8,₹100 for one,"Ice Cream, Desserts, Beverages"
723,https://www.zomato.com/bangalore/kanis-kitchen-shivajinagar-bangalore/order,Kani's Kitchen,3.7,₹100 for one,"South Indian, Biryani"
724,https://www.zomato.com/bangalore/maggi-baba-1-shivajinagar-bangalore/order,Maggi Baba,2.9,₹100 for one,"Beverages, Fast Food, Street Food, Ice Cream, Desserts, Sandwich, Burger"
725,https://www.zomato.com/bangalore/the-cafe-bar-jayanagar-bangalore/order,The Cafe Bar,4.2,₹100 for one,"Fast Food, Sandwich, Beverages"
726,https://www.zomato.com/bangalore/zoroy-luxury-chocolate-church-street/order,ZOROY Luxury Chocolate,3.9,₹100 for one,"Desserts, Ice Cream, Beverages"
727,https://www.zomato.com/bangalore/little-black-choux-indiranagar-bangalore/order,Little Black Choux,3.9,₹100 for one,"Bakery, Desserts, Italian"
728,https://www.zomato.com/bangalore/savera-lassi-shop-shivajinagar-bangalore/order,Savera Lassi Shop,3.9,₹100 for one,"Beverages, Desserts, Fast Food, Street Food, Ice Cream, Sandwich, Burger"
729,https://www.zomato.com/bangalore/kalmane-koffees-malleshwaram/order,Kalmane Koffees,-,₹100 for one,"Beverages, Fast Food"
730,https://www.zomato.com/bangalore/green-g-juice-bar-indiranagar/order,Green G Juice Bar,3.3,₹100 for one,"Ice Cream, Fast Food, Beverages"
731,https://www.zomato.com/bangalore/raj-restaurant-majestic-bangalore/order,Raj Restaurant,-,₹100 for one,"Andhra, Biryani"
732,https://www.zomato.com/bangalore/kaapi-right-indiranagar-bangalore/order,Kaapi Right,-,₹50 for one,"Cafe, Street Food, Beverages, Desserts"
733,https://www.zomato.com/bangalore/doh-delight-doughnuts-3-ulsoor-bangalore/order,DOH-Delight Doughnuts,-,₹50 for one,Desserts
734,https://www.zomato.com/bangalore/bhairaveshwara-biriyani-house-malleshwaram-bangalore/order,Bhairaveshwara Biriyani House,New,₹50 for one,"Biryani, Chinese"
735,https://www.zomato.com/bangalore/pastry-house-mg-road-bangalore/order,Pastry House,New,₹50 for one,"Bakery, Fast Food, Desserts, Beverages"
736,https://www.zomato.com/bangalore/over-the-stone-mg-road-bangalore/order,Over The Stone,New,₹50 for one,"Desserts, Ice Cream"
737,https://www.zomato.com/bangalore/bombay-kolkata-chats-basavanagudi-bangalore/order,Bombay & Kolkata Chats,New,₹50 for one,Street Food
738,https://www.zomato.com/bangalore/cake-kafe-banaswadi-bangalore/order,Cake Kafe,3.9,₹50 for one,"Bakery, Desserts, Fast Food, Sandwich"
739,https://www.zomato.com/bangalore/karma-palace-sadashiv-nagar-bangalore/order,Karma Palace,-,₹50 for one,"Fast Food, North Indian, Beverages"
740,https://www.zomato.com/bangalore/the-chai-company-domlur-bangalore/order,The Chai Company,-,₹50 for one,"Tea, Fast Food, Street Food, Beverages, Momos"
741,https://www.zomato.com/bangalore/the-falcon-cafe-1-mg-road-bangalore/order,The Falcon Cafe,-,₹50 for one,"South Indian, North Indian, Chinese, Mughlai, Fast Food, Beverages"
742,https://www.zomato.com/bangalore/fresh-juice-bar-bannerghatta-road-bangalore/order,Fresh Juice Bar,-,₹50 for one,"Juices, Beverages, Ice Cream"
743,https://www.zomato.com/bangalore/juice-junction-chinese-restaurant-basavanagudi-bangalore/order,Juice Junction-Chinese Restaurant,-,₹50 for one,"Chinese, North Indian, Street Food"
744,https://www.zomato.com/bangalore/breakfast-junction-shanti-nagar-bangalore/order,Breakfast Junction,3.9,₹200 for one,"North Indian, Street Food"
745,https://www.zomato.com/bangalore/gowhey-kitchen-basavanagudi-bangalore/order,GoWhey Kitchen,-,₹200 for one,"Desserts, Ice Cream, Beverages"
746,https://www.zomato.com/bangalore/hasna-food-malleshwaram-bangalore/order,Hasna Food,-,₹200 for one,"North Indian, Mughlai"
747,https://www.zomato.com/bangalore/dhishoom-dhaba-koramangala-7th-block-bangalore/order,Dhishoom Dhaba,-,₹200 for one,"North Indian, Biryani, Mughlai, Desserts"
748,https://www.zomato.com/bangalore/rolls-bowls-by-feedx-malleshwaram-bangalore/order,Rolls & Bowls By Feedx,3.2,₹200 for one,"Fast Food, North Indian, Beverages, Rolls, Sandwich, Pasta, Pizza, Street Food"
749,https://www.zomato.com/bangalore/hung-li-thippasandra-bangalore/order,Hung Li,3.9,₹200 for one,"Chinese, Momos"
750,https://www.zomato.com/bangalore/hushys-kitchen-1-shanti-nagar-bangalore/order,Hushy's Kitchen,-,₹200 for one,"South Indian, Fast Food, Chinese, Beverages"
751,https://www.zomato.com/bangalore/side-dish-indiranagar-bangalore/order,Side Dish,New,₹200 for one,"Chinese, North Indian, Biryani, South Indian"
752,https://www.zomato.com/bangalore/morsel-treats-indiranagar-bangalore/order,Morsel Treats,-,₹200 for one,Italian
753,https://www.zomato.com/bangalore/malabar-food-plaza-ejipura-bangalore/order,Malabar Food Plaza,-,₹200 for one,"Chinese, Biryani, Seafood"
754,https://www.zomato.com/bangalore/ammas-italian-pizza-koramangala-5th-block-bangalore/order,Amma's Italian Pizza,-,₹200 for one,"North Indian, South Indian, Fast Food, Pizza"
755,https://www.zomato.com/bangalore/the-brownie-circles-indiranagar-bangalore/order,The Brownie Circles,-,₹200 for one,"Bakery, Desserts, Beverages"
756,https://www.zomato.com/bangalore/le-gourmet-sandwich-btm-bangalore/order,Le Gourmet Sandwich,-,₹300 for one,"Sandwich, Beverages, Desserts, Continental"
757,https://www.zomato.com/bangalore/sardar-domlur-bangalore/order,Sardar,2.5,₹300 for one,"North Indian, Kebab"
758,https://www.zomato.com/bangalore/anika-tiffin-rajajinagar-bangalore/order,Anika Tiffin,3.1,₹300 for one,"North Indian, Street Food, Chinese"
759,https://www.zomato.com/bangalore/delightful-delicacies-city-market-bangalore/order,Delightful Delicacies,3.3,₹300 for one,"Chinese, Mexican, Fast Food"
760,https://www.zomato.com/bangalore/the-chariot-brigade-road/order,The Chariot,2.9,₹300 for one,"South Indian, North Indian, Chinese"
761,https://www.zomato.com/bangalore/abhiruchi-seshadripuram-bangalore/order,Abhiruchi,-,₹300 for one,South Indian
762,https://www.zomato.com/bangalore/balepete-donne-biryani-1-basavanagudi-bangalore/order,Balepete Donne Biryani,New,₹300 for one,"Biryani, Kebab, Mughlai"
763,https://www.zomato.com/bangalore/brundavana-veg-rajajinagar-bangalore/order,Brundavana Veg,New,₹300 for one,"South Indian, Chinese, Beverages"
764,https://www.zomato.com/bangalore/24-7-cafe-cart-rajajinagar-bangalore/order,24/7 Cafe/Cart,New,₹300 for one,"Kerala, South Indian, Street Food, Beverages"
765,https://www.zomato.com/bangalore/ramji-chaiwale-residency-road-bangalore/order,Ramji Chaiwale,3.6,₹300 for one,"Fast Food, Sandwich, Street Food, Tea, Beverages"
766,https://www.zomato.com/bangalore/deshi-fusion-pizza-indiranagar-bangalore/order,Deshi Fusion Pizza,3.6,₹300 for one,"Pizza, Chinese, Rolls"
767,https://www.zomato.com/bangalore/mama-mia-seshadripuram-bangalore/order,Mama Mia!,3.6,₹300 for one,"Desserts, Ice Cream, Beverages, Bakery"
768,https://www.zomato.com/bangalore/coastal-spice-rajajinagar/order,Coastal Spice,3.3,₹150 for one,"Seafood, North Indian, Chinese, Continental, Mangalorean"
769,https://www.zomato.com/bangalore/yohan-kitchen-indiranagar-bangalore/order,Yohan Kitchen,New,₹150 for one,Biryani
770,https://www.zomato.com/bangalore/tummy-tucker-1-koramangala-6th-block-bangalore/order,Tummy Tucker,New,₹150 for one,"Healthy Food, Salad, Biryani, Beverages"
771,https://www.zomato.com/bangalore/ruchi-maya-malleshwaram-bangalore/order,Ruchi Maya,New,₹150 for one,South Indian
772,https://www.zomato.com/bangalore/moshis-kitchen-koramangala-7th-block-bangalore/order,Moshi's Kitchen,New,₹150 for one,"Salad, Continental, Pizza, Beverages"
773,https://www.zomato.com/bangalore/samudra-bar-restaurant-seshadripuram-bangalore/order,Samudra Bar & Restaurant,-,₹150 for one,"North Indian, Mughlai, Chinese"
774,https://www.zomato.com/bangalore/spice-it-richmond-road/order,Spice It,-,₹150 for one,"North Indian, Continental, Healthy Food, Wraps, Fast Food, Desserts, Beverages"
775,https://www.zomato.com/bangalore/that-pizza-place-koramangala-8th-block-bangalore/order,That Pizza Place,3.7,₹150 for one,"Pizza, Fast Food"
776,https://www.zomato.com/bangalore/hungry-hippie-koramangala-5th-block/order,Hungry Hippie,3.9,₹150 for one,"Fast Food, Beverages, Chinese"
777,https://www.zomato.com/bangalore/harshi-super-sandwich-basavanagudi/order,Harshi Super Sandwich,3.3,₹150 for one,"Sandwich, Street Food"
778,https://www.zomato.com/bangalore/gelato-italiano-brigade-road/order,Gelato Italiano,3.6,₹150 for one,"Desserts, Ice Cream"
779,https://www.zomato.com/bangalore/savera-cafe-frazer-town-bangalore/order,Savera Cafe,3.9,₹150 for one,Beverages
780,https://www.zomato.com/bangalore/bawarchi-hotel-catering-sankey-road-bangalore/order,Bawarchi Hotel & Catering,New,₹50 for one,Chinese
781,https://www.zomato.com/bangalore/nammur-donne-biryani-frazer-town-bangalore/order,Nammur Donne Biryani ,New,₹50 for one,"Biryani, South Indian"
782,https://www.zomato.com/bangalore/thalis-bowls-more-basavanagudi-bangalore/order,"Thalis, Bowls & More",New,₹50 for one,"North Indian, Pizza, Rolls, Momos, Beverages"
783,https://www.zomato.com/bangalore/nagashrees-shanti-nagar/order,Nagashree's,-,₹50 for one,"South Indian, North Indian, Fast Food"
784,https://www.zomato.com/bangalore/natural-mumbai-kulfi-sanskruti-koramangala-7th-block-bangalore/order,Natural Mumbai Kulfi/Sanskruti,-,₹50 for one,"Fast Food, Beverages, Ice Cream, Desserts"
785,https://www.zomato.com/bangalore/street-bites-rt-nagar-bangalore/order,Street Bites,New,₹50 for one,"Chinese, Lebanese, Fast Food, North Indian"
786,https://www.zomato.com/bangalore/dumont-church-street-bangalore/order,Dumont,3.9,₹50 for one,"Ice Cream, Beverages, Desserts"
787,https://www.zomato.com/bangalore/anand-restaurant-indiranagar-bangalore/order,Anand Restaurant ,New,₹50 for one,"South Indian, Chinese, Fast Food, Rolls, North Indian"
788,https://www.zomato.com/bangalore/ahmed-kitchen-richmond-road-bangalore/order,Ahmed Kitchen,New,₹50 for one,North Indian
789,https://www.zomato.com/bangalore/box-appetit-domlur-bangalore/order,Box Appetit,-,₹50 for one,"North Indian, Mughlai, Biryani, Desserts, Beverages"
790,https://www.zomato.com/bangalore/armani-kabab-center-1-richmond-road-bangalore/order,Armani Kabab Center,-,₹50 for one,"North Indian, Chinese"
791,https://www.zomato.com/bangalore/chowdeshwari-military-house-rajajinagar-bangalore/order,Chowdeshwari Military House,New,₹50 for one,South Indian
792,https://www.zomato.com/bangalore/true-kitchen-indiranagar-bangalore/order,True Kitchen ,-,₹350 for one,"Asian, Wraps, Pasta, Burger, Sandwich, Pizza, Fast Food, Beverages"
793,https://www.zomato.com/bangalore/sri-vinayaka-ice-n-juice-seshadripuram-bangalore/order,Sri Vinayaka Ice 'N' Juice,New,₹350 for one,"Beverages, Juices, Sandwich"
794,https://www.zomato.com/bangalore/sri-lakshmi-venkateshwara-hot-chips-vasanth-nagar-bangalore/order,Sri Lakshmi Venkateshwara Hot Chips,New,₹350 for one,Street Food
795,https://www.zomato.com/bangalore/tealicious-co-rajajinagar-bangalore/order,Tealicious Co,New,₹350 for one,"Tea, North Indian"
796,https://www.zomato.com/bangalore/g-s-chinese-dragon-1-seshadripuram-bangalore/order,G 's Chinese Dragon ,New,₹350 for one,Chinese
797,https://www.zomato.com/bangalore/ministry-of-ice-creams-koramangala-6th-block-bangalore/order,Ministry of Ice Creams,-,₹350 for one,"Desserts, Ice Cream, Beverages"
798,https://www.zomato.com/bangalore/ymia-club-naidu-caterers-frazer-town-bangalore/order,YMIA Club Naidu Caterers,-,₹350 for one,"Andhra, Chinese, South Indian, Mughlai"
799,https://www.zomato.com/bangalore/the-golden-scoop-malleshwaram-bangalore/order,The Golden Scoop,-,₹350 for one,"Desserts, Beverages, Fast Food, Ice Cream"
800,https://www.zomato.com/bangalore/just-cakes-1-btm-bangalore/order,Just Cakes,3.9,₹350 for one,Bakery
801,https://www.zomato.com/bangalore/lemon-pepper-domlur-bangalore/order,Lemon Pepper,-,₹350 for one,"Chinese, Thai, Seafood"
802,https://www.zomato.com/bangalore/hookie-dookie-cafe-lounge-st-marks-road-bangalore/order,Hookie Dookie Cafe Lounge,-,₹350 for one,"Fast Food, North Indian, Chinese, Beverages"
803,https://www.zomato.com/bangalore/cafe-kitchen-jeevan-bhima-nagar-bangalore/order,Cafe Kitchen,-,₹350 for one,"Chinese, North Indian, Fast Food, Biryani, Rolls, Momos"
804,https://www.zomato.com/bangalore/marcopolo-koramangala-5th-block-bangalore/order,Marcopolo,-,₹250 for one,"Asian, Continental, North Indian, Juices, Beverages"
805,https://www.zomato.com/bangalore/chopstick-thippasandra-bangalore/order,Chopstick,3.5,₹250 for one,Chinese
806,https://www.zomato.com/bangalore/s3-juice-and-chats-jayanagar-bangalore/order,S3 Juice And Chats,-,₹250 for one,Fast Food
807,https://www.zomato.com/bangalore/chikkanna-tiffin-room-ulsoor-bangalore/order,Chikkanna Tiffin Room,-,₹250 for one,South Indian
808,https://www.zomato.com/bangalore/bake-n-fresh-food-court-koramangala-2nd-block-bangalore/order,Bake N Fresh Food Court,-,₹250 for one,"Beverages, Fast Food"
809,https://www.zomato.com/bangalore/snaack-shop-shivajinagar-bangalore/order,Snaack Shop,-,₹250 for one,"Beverages, Chinese, Sandwich, Fast Food"
810,https://www.zomato.com/bangalore/wullar-kitchen-frazer-town-bangalore/order,Wullar Kitchen,-,₹250 for one,Kashmiri
811,https://www.zomato.com/bangalore/tea-talks-cafe-brigade-road-bangalore/order,Tea & Talks Cafe,-,₹250 for one,"Fast Food, Beverages, Tea"
812,https://www.zomato.com/bangalore/roll-junction-brigade-road-bangalore/order,Roll Junction,-,₹250 for one,"Rolls, Fast Food"
813,https://www.zomato.com/bangalore/board-4-bored-basavanagudi-bangalore/order,Board 4 Bored,3.9,₹250 for one,"Pizza, Fast Food, Beverages, Chinese, Pasta"
814,https://www.zomato.com/bangalore/new-brindavana-grand-malleshwaram-bangalore/order,New Brindavana Grand,-,₹250 for one,"South Indian, Chinese"
815,https://www.zomato.com/bangalore/cafe-inn-richmond-road-bangalore/order,Cafe Inn,-,₹250 for one,"Burger, Sandwich, Pizza, Pasta, Chinese"
816,https://www.zomato.com/bangalore/home-kitchen-momos-ejipura-bangalore/order,Home Kitchen Momo's,-,₹100 for one,Momos
817,https://www.zomato.com/bangalore/al-azeez-kabab-centre-shivajinagar-bangalore/order,Al - Azeez Kabab Centre,-,₹100 for one,"Mughlai, Rolls"
818,https://www.zomato.com/bangalore/nammur-joint-jayanagar-bangalore/order,Nammur Joint,-,₹100 for one,"Beverages, Fast Food, Street Food, Desserts"
819,https://www.zomato.com/bangalore/coffee-time-city-market-bangalore/order,Coffee Time,-,₹100 for one,"North Indian, Chinese, South Indian, Desserts, Beverages"
820,https://www.zomato.com/bangalore/sha-foods-rt-nagar-bangalore/order,Sha Foods,-,₹100 for one,"South Indian, Biryani"
821,https://www.zomato.com/bangalore/kouzina-kafe-the-food-court-domlur-bangalore/order,Kouzina Kafe - The Food Court,-,₹100 for one,"Bakery, Desserts"
822,https://www.zomato.com/bangalore/a-p-biriyani-kabab-center-rajajinagar-bangalore/order,A P Biriyani Kabab Center,-,₹100 for one,"North Indian, Chinese"
823,https://www.zomato.com/bangalore/times-square-cafe-residency-road-bangalore/order,Times Square Cafe,-,₹100 for one,"Fast Food, Desserts, Beverages"
824,https://www.zomato.com/bangalore/royale-rolls-koramangala-5th-block-bangalore/order,Royale Rolls,3.6,₹100 for one,"Rolls, Desserts"
825,https://www.zomato.com/bangalore/asha-melange-malleshwaram-bangalore/order,Asha Melange,-,₹100 for one,"Cafe, Desserts, Bakery, North Indian, Chinese, Beverages, Fast Food"
826,https://www.zomato.com/bangalore/ghar-ka-bhojan-1-domlur-bangalore/order,Ghar Ka Bhojan,-,₹100 for one,North Indian
827,https://www.zomato.com/bangalore/cake-palace-indiranagar/order,Cake Palace,3.9,₹100 for one,Bakery
828,https://www.zomato.com/bangalore/ice-cream-lab-1-koramangala-5th-block-bangalore/order,Ice Cream Lab,4.3,₹150 for one,"Desserts, Ice Cream, Beverages"
829,https://www.zomato.com/bangalore/slurpy-shakes-indiranagar-bangalore/order,Slurpy Shakes,4.1,₹150 for one,"Beverages, Fast Food, Desserts, Bakery"
830,https://www.zomato.com/bangalore/food-decker-koramangala-5th-block-bangalore/order,Food Decker,3.1,₹150 for one,"Fast Food, Desserts, Beverages"
831,https://www.zomato.com/bangalore/white-fog-koramangala-6th-block-bangalore/order,White Fog,-,₹150 for one,"Cafe, Italian, Fast Food"
832,https://www.zomato.com/bangalore/wok-face-malleshwaram-bangalore/order,Wok Face,-,₹150 for one,"Chinese, Lebanese"
833,https://www.zomato.com/bangalore/filful-koramangala-8th-block-bangalore/order,Filful,-,₹150 for one,"Arabian, Chinese, Mughlai"
834,https://www.zomato.com/bangalore/meghana-foods-residency-road/order,Meghana Foods,4.3,₹150 for one,"Andhra, North Indian, Seafood, Beverages"
835,https://www.zomato.com/bangalore/dakshin-wilson-garden/order,Dakshin,3.8,₹150 for one,North Indian
836,https://www.zomato.com/bangalore/mcdonalds-mg-road/order,McDonald's,4.0,₹150 for one,"Burger, Fast Food, Beverages, Desserts"
837,https://www.zomato.com/bangalore/kabab-korner-st-marks-road/order,Kabab Korner,4.2,₹150 for one,"North Indian, Chinese, Mughlai"
838,https://www.zomato.com/bangalore/sahanas-nati-style-wilson-garden-bangalore/order,Sahana's Nati Style,3.7,₹150 for one,"South Indian, Biryani, Fast Food"
839,https://www.zomato.com/bangalore/beijing-bites-richmond-road/order,Beijing Bites,3.9,₹150 for one,"Chinese, Thai, Seafood"
840,https://www.zomato.com/bangalore/paris-panini-french-street-food-indiranagar-bangalore/order,Paris Panini - French Street Food,4.3,₹150 for one,"Cafe, French, Desserts, Beverages"
841,https://www.zomato.com/bangalore/hyderabad-biryaani-house-1-richmond-road-bangalore/order,Hyderabad Biryaani House,4.1,₹150 for one,"Biryani, North Indian, South Indian, Mughlai"
842,https://www.zomato.com/bangalore/kfc-1-brigade-road/order,KFC,3.6,₹150 for one,"Burger, Fast Food, Beverages, Desserts"
843,https://www.zomato.com/bangalore/rs-shiv-sagar-mg-road/order,RS Shiv Sagar,4.0,₹150 for one,"North Indian, South Indian, Asian, Continental, Chinese, Desserts"
844,https://www.zomato.com/bangalore/siddique-kabab-centre-frazer-town/order,Siddique Kabab Centre,4.0,₹150 for one,"Mughlai, Chinese, North Indian, Rolls"
845,https://www.zomato.com/bangalore/green-onion-residency-road/order,Green Onion,4.3,₹150 for one,"Chinese, Seafood"
846,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,Sagar,4.0,₹150 for one,"North Indian, Street Food, Fast Food"
847,https://www.zomato.com/bangalore/pathaan-sir-frazer-town/order,Pathaan Sir,3.9,₹150 for one,"Rolls, Fast Food"
848,https://www.zomato.com/bangalore/shiro-lavelle-road/order,Shiro,4.2,₹150 for one,"Japanese, Asian, Thai"
849,https://www.zomato.com/bangalore/burma-burma-indiranagar-bangalore/order,Burma Burma,4.4,₹150 for one,"Asian, Burmese, Bubble Tea, Salad, Tea, Desserts, Ice Cream, Beverages"
850,https://www.zomato.com/bangalore/kapoors-chaat-bhandaar-1-rajajinagar-bangalore/order,Kapoor's Chaat Bhandaar,New,₹150 for one,"Street Food, North Indian, Desserts"
851,https://www.zomato.com/bangalore/andhra-biryanis-indiranagar-bangalore/order,Andhra Biryanis,4.2,₹150 for one,"Biryani, Andhra, Chinese, North Indian"
852,https://www.zomato.com/bangalore/chinita-real-mexican-food-indiranagar/order,Chinita Real Mexican Food,4.5,₹150 for one,"Mexican, Salad, Desserts, Beverages"
853,https://www.zomato.com/bangalore/the-fatty-bao-lavelle-road-bangalore/order,The Fatty Bao,4.1,₹150 for one,"Asian, Japanese, Sushi, Chinese, Thai, Momos, Beverages"
854,https://www.zomato.com/bangalore/kabab-magic-richmond-road-bangalore/order,Kabab Magic,3.5,₹150 for one,"North Indian, Kebab, Hyderabadi, Chinese"
855,https://www.zomato.com/bangalore/the-pizza-bakery-brew-eatery-church-street-bangalore/order,The Pizza Bakery - Brew & Eatery,4.1,₹150 for one,"Italian, Fast Food, Desserts, Beverages"
856,https://www.zomato.com/bangalore/cantan-chinese-bar-house-lavelle-road-bangalore/order,CANTAN - Chinese Bar House,4.2,₹150 for one,"Asian, Momos, Chinese, Thai"
857,https://www.zomato.com/bangalore/chung-wah-residency-road/order,Chung Wah,4.2,₹150 for one,"Chinese, Thai, Vietnamese"
858,https://www.zomato.com/bangalore/season-adarsh-hamilton-richmond-road-bangalore/order,Season - Adarsh Hamilton,-,₹250 for one,"North Indian, Chinese, Chettinad, Continental, Mughlai"
859,https://www.zomato.com/bangalore/bite-me-cupcakes-airport-road-bangalore/order,Bite Me Cupcakes,4.0,₹250 for one,Desserts
860,https://www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,The Rice Bowl,4.0,₹250 for one,"Chinese, Momos"
861,https://www.zomato.com/bangalore/hamza-hotel-shivajinagar-bangalore/order,Hamza Hotel,4.3,₹250 for one,"North Indian, Chinese, Mughlai, Biryani"
862,https://www.zomato.com/bangalore/karavali-lunch-home-malleshwaram/order,Karavali Lunch Home,3.9,₹250 for one,"Seafood, Mangalorean"
863,https://www.zomato.com/bangalore/gundappa-donne-biryani-st-marks-road/order,Gundappa Donne Biryani,3.4,₹250 for one,"Biryani, South Indian"
864,https://www.zomato.com/bangalore/hotel-navayuga-majestic/order,Hotel Navayuga,4.3,₹250 for one,Andhra
865,https://www.zomato.com/bangalore/bucket-biryani-brigade-road-bangalore/order,Bucket Biryani,4.1,₹250 for one,"Biryani, Kebab"
866,https://www.zomato.com/bangalore/7-plates-frazer-town/order,7 Plates,4.2,₹250 for one,"North Indian, Mughlai, Rolls, Chinese"
867,https://www.zomato.com/bangalore/maravanthe-indiranagar/order,Maravanthe,4.1,₹250 for one,"Seafood, Mangalorean"
868,https://www.zomato.com/bangalore/misu-st-marks-road/order,MISU,4.3,₹250 for one,"Asian, Japanese, Thai, Burmese, Korean, Indonesian, Vietnamese, Singaporean"
869,https://www.zomato.com/bangalore/paratha-plaza-indiranagar/order,Paratha Plaza,4.2,₹250 for one,"North Indian, Chinese"
870,https://www.zomato.com/bangalore/tandoori-taal-race-course-road-bangalore/order,Tandoori Taal,4.4,₹300 for one,"North Indian, Seafood, Desserts"
871,https://www.zomato.com/bangalore/bangalore-mandarin-1-indiranagar/order,Bangalore Mandarin,4.1,₹300 for one,"Chinese, Seafood"
872,https://www.zomato.com/bangalore/ubq-by-barbeque-nation-1-indiranagar-bangalore/order,UBQ By Barbeque Nation,3.9,₹300 for one,"North Indian, Kebab, BBQ, Biryani"
873,https://www.zomato.com/bangalore/bheemas-church-street/order,Bheema's,4.1,₹300 for one,"Chinese, North Indian, Mughlai"
874,https://www.zomato.com/bangalore/donne-biriyani-house-shanti-nagar-bangalore/order,Donne Biriyani House,4.1,₹300 for one,"Biryani, Fast Food"
875,https://www.zomato.com/bangalore/big-bang-pizza-3-frazer-town-bangalore/order,Big Bang Pizza,3.9,₹300 for one,"Pizza, Fast Food, Beverages"
876,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,Swiss Cream,3.9,₹300 for one,"Ice Cream, Beverages, Desserts"
877,https://www.zomato.com/bangalore/mainland-china-church-street/order,Mainland China,4.0,₹300 for one,"Chinese, Thai, Asian, Beverages, Momos, Sushi, Seafood"
878,https://www.zomato.com/bangalore/in-wok-richmond-road-bangalore/order,In Wok,3.8,₹300 for one,"Chinese, Japanese"
879,https://www.zomato.com/bangalore/hotel-shangrila-brigade-road/order,Hotel Shangrila,3.9,₹300 for one,"Chinese, Beverages"
880,https://www.zomato.com/bangalore/the-only-place-church-street/order,The Only Place,4.3,₹300 for one,"Italian, Steak, Continental, Desserts, Fast Food, Beverages"
881,https://www.zomato.com/bangalore/fishland-majestic/order,Fishland,3.9,₹300 for one,"Seafood, Chettinad"
882,https://www.zomato.com/bangalore/shahi-biryani-residency-road-bangalore/order,Shahi Biryani,4.1,₹100 for one,Biryani
883,https://www.zomato.com/bangalore/shezan-cunningham-road/order,Shezan,3.9,₹100 for one,"Chinese, Continental, North Indian, Mughlai, Fast Food"
884,https://www.zomato.com/bangalore/badmaash-lavelle-road-bangalore/order,Badmaash,-,₹100 for one,"North Indian, Mughlai, Biryani"
885,https://www.zomato.com/bangalore/srinivasa-mess-wilson-garden/order,Srinivasa Mess,3.4,₹100 for one,"Andhra, Chinese, Biryani"
886,https://www.zomato.com/bangalore/biriyani-paradise-2-btm-bangalore/order,Biriyani Paradise,3.8,₹100 for one,"North Indian, Kebab, Chinese"
887,https://www.zomato.com/bangalore/ujwal-restaurant-vasanth-nagar/order,Ujwal Restaurant,4.0,₹100 for one,"Mangalorean, Seafood, North Indian, Chinese, South Indian"
888,https://www.zomato.com/bangalore/nv-naidu-hotel-city-market/order,NV Naidu Hotel,-,₹100 for one,"Biryani, North Indian"
889,https://www.zomato.com/bangalore/aaradhya-donne-biryani-house-church-street-bangalore/order,Aaradhya Donne Biryani House,-,₹100 for one,"Biryani, South Indian"
890,https://www.zomato.com/bangalore/u-s-pizza-shivajinagar-bangalore/order,U S Pizza ,2.7,₹100 for one,"Pizza, Fast Food"
891,https://www.zomato.com/bangalore/ssaffron-shangri-la-hotel-vasanth-nagar-bangalore/order,Ssaffron - Shangri-La Hotel,-,₹100 for one,"North Indian, Seafood, Asian, Bar Food"
892,https://www.zomato.com/bangalore/the-spice-bazaar-lavelle-road/order,The Spice Bazaar,-,₹100 for one,"North Indian, Mughlai"
